662.9738,-978.4062,7.8868,-246.655
-33.6824,-495.5589,-255.614,-775.756
-233.8575,-56.1252,571.8902,731.58
-670.0146,-700.0048,-833.7426,784.5932
299.4728,218.6177,-607.7487,-564.0207
-775.3765,-136.7681,47.7685,397.6644
-325.3014,118.9877,-186.5385,-524.2779
-229.2344,-929.8678,988.3682,591.9731
820.1145,-340.832,-848.5486,-905.8342
948.0764,3.5086,440.603,-880.2878
-99.551,-337.7514,858.274,371.6908
-552.6762,-845.0314,-585.5565,801.5637
141.2197,506.4744,-247.117,81.5974
854.9017,-294.1994,758.5949,-454.0171
832.101,-738.3713,-164.5407,-802.2873
-636.1237,939.5855,980.1424,471.0441
-748.2416,-905.0982,451.0986,295.7928
-293.47,-712.1832,566.8056,-861.5241
-376.0807,574.4246,-433.3338,711.6585
285.4598,-83.698,532.2653,562.9015
-318.6586,743.6619,694.3081,204.7963
364.6533,238.9048,498.8357,214.5205
-4.0394,-510.7622,-909.54,959.3059
647.8737,-948.6232,776.463,4.9922
-943.4656,577.0196,-265.051,-20.5926
512.1224,580.1387,961.4319,804.505
-353.5297,-927.8273,439.5816,-688.5209
537.5113,-457.2551,-133.9533,34.7916
901.4075,-675.7257,509.9245,-987.3286
-503.8895,-38.0471,-155.4282,342.8492
806.6393,-365.8536,-197.6567,751.8641
-884.9148,-209.7278,39.983,-975.9816
860.5721,220.1243,-823.4852,-459.7951
-393.4919,-749.6133,-824.1995,-304.7991
981.1682,-345.8459,-936.2144,-248.8129
-321.1086,-313.3288,385.3962,-48.2085
-340.1657,-834.0802,-972.4594,-867.895
799.9471,262.2089,296.7774,594.4008
-433.4971,-448.4401,-119.6297,360.7118
248.224,-238.6474,-858.544,342.6563
912.3645,-902.5916,-632.1689,347.4973
-29.5341,-49.9743,-981.9263,-226.3232
714.04,302.8887,390.4065,325.2834
251.0494,824.2876,-824.4583,-145.8062
-633.0815,-779.7592,-672.8043,339.9754
-588.4968,-636.8078,684.6469,430.0005
290.5762,-768.9123,421.3065,928.5522
-677.3997,-534.7393,-7.5062,-847.5661
150.1606,336.8354,685.1511,129.4575
303.1334,967.4014,-186.6125,-323.8812
-804.2204,214.5765,449.7966,644.5868
942.8556,440.501,-715.4321,-739.0114
450.2824,799.1303,611.0095,135.4953
-158.3253,-338.3232,-566.9991,-74.5217
-863.0984,612.8303,486.3474,353.8777
-897.6948,881.6779,-135.3039,974.9443
-93.6921,-85.1859,411.0242,-404.9858
500.0704,702.9556,979.7479,912.3005
901.5912,802.8538,-784.4307,555.3827
590.3077,-802.4415,-543.834,-622.752
-946.3758,-283.6221,-713.4084,738.4021
676.8281,-349.5141,682.4321,262.2499
515.0858,-618.1262,-922.2348,-210.3478
-874.811,-900.2415,-63.9838,964.507
164.0233,-362.9777,331.196,763.1533
-10.3569,831.2462,501.9198,289.1553
241.5351,-588.9334,-267.7558,-343.5282
698.3098,-873.3724,947.875,-283.0859
494.0039,418.1912,835.1159,-87.515
326.0149,229.1513,421.9345,833.3248
-135.59,-731.3723,-214.7185,-370.371
-509.4978,931.978,-573.9295,-991.2231
964.0663,-45.4566,-528.5821,-150.382
-765.3572,-495.0072,-996.4767,-206.986
633.2688,399.215,557.572,-701.7446
-151.9696,14.8927,110.7857,394.2055
-778.0673,70.2725,554.9434,-661.7426
-934.0605,371.5668,-331.6536,-24.8405
443.0673,-923.5737,-361.7691,322.3836
-167.8355,-108.9832,542.5273,-401.0344
-209.7119,-940.132,640.6634,329.034
-284.5831,195.9661,-850.6743,-440.6767
33.05,-448.3557,-247.7647,-858.208
-854.3083,86.5515,-587.1587,-655.6341
-286.5255,-24.469,-25.4418,-71.2382
907.1492,-803.7551,518.123,-267.4417
912.4465,-311.2118,-957.1688,971.8845
-53.5938,1.0078,250.8248,-868.3967
-665.2188,-749.1781,575.3777,685.2417
-25.633,584.5963,-704.863,483.5086
-330.0998,242.502,-323.3932,-448.4412
813.999,980.8852,-941.3044,-620.3222
743.2126,-704.4784,-992.3581,854.8507
726.4543,756.9101,999.3736,515.5795
917.1261,-518.7701,-368.1989,-854.6883
-517.6425,794.3694,32.948,622.1711
847.2704,218.8807,257.9398,-727.12
-581.8541,-610.4625,-720.6292,302.0316
-593.0752,775.6207,-247.2637,71.3256
927.4294,-974.246,639.4995,95.5494
685.5578,-766.655,335.8755,-72.9074
-829.6865,925.7946,634.6571,-949.6802
649.6664,765.7111,-56.1776,-508.4481
693.7565,-196.3446,790.0947,867.068
800.4756,-901.8831,196.1363,-877.0573
-686.6268,-120.8737,561.6049,125.5721
960.8826,677.9164,312.5191,423.5165
744.7495,-650.1304,606.8829,-325.4166
632.5104,-505.1165,662.5027,-907.4304
554.7999,798.3101,354.0917,-634.4418
220.2089,2.6774,-607.7529,308.1568
6.882,-309.0754,879.2783,-126.0555
516.5932,-215.9456,882.5075,385.5845
-52.0468,-167.0384,834.1626,6.206
-86.6388,-451.4858,374.0995,245.0527
-281.4016,-66.4078,895.9704,-796.4209
799.8624,-237.69,80.1638,-524.0911
-915.2265,-39.5377,860.9573,915.6438
-612.0033,-972.4899,344.7464,865.6412
-716.7614,-986.0406,-651.6767,-130.5681
523.3529,-537.4052,-930.2,874.7282
935.2033,-596.7591,-786.3137,-387.8977
882.0063,-35.1562,436.8105,-121.6126
-727.4287,-304.4552,-261.2649,879.9307
389.0815,48.5753,762.3041,822.3588
5.0899,-896.9305,-658.1675,-754.0029
-542.0286,-27.427,24.7144,23.6713
53.6012,-454.7095,279.6125,-546.3104
754.9789,887.5395,-679.5315,-780.4172
-227.1048,-940.6398,-459.0487,79.8516
-811.435,-548.7067,-969.7339,446.962
-803.1373,190.4626,-354.4774,365.1752
98.9835,150.0536,-539.4765,-424.0758
239.1496,88.8538,-632.933,26.5998
-130.8957,-162.6063,-910.1235,-385.807
-258.4645,724.5449,-352.0707,641.1117
714.084,446.2379,-696.3907,468.0315
-133.7463,368.4319,-739.6899,-114.1427
803.4962,-154.8812,-148.4124,763.2861
909.2986,-747.3015,-266.457,101.7807
